SampleID , xsection , kfactor , filtereff , uncertainty , mh , priority , generator , process , simulation
161159 ,		 0.0171253 ,		 1.0 ,		 1.0 ,		 -- ,		 145 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161160 ,		 0.0177024 ,		 1.0 ,		 1.0 ,		 -- ,		 150 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161161 ,		 0.163564 ,		 1.0 ,		 0.104976 ,		 -- ,		 155 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161162 ,		 0.0177786 ,		 1.0 ,		 1.0 ,		 -- ,		 160 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161163 ,		 0.0173349 ,		 1.0 ,		 1.0 ,		 -- ,		 165 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161164 ,		 0.0156354 ,		 1.0 ,		 1.0 ,		 -- ,		 170 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161165 ,		 0.0141007 ,		 1.0 ,		 1.0 ,		 -- ,		 175 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161166 ,		 0.0124331 ,		 1.0 ,		 1.0 ,		 -- ,		 180 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161167 ,		 0.0107437 ,		 1.0 ,		 1.0 ,		 -- ,		 185 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161168 ,		 0.00938196 ,		 1.0 ,		 1.0 ,		 -- ,		 190 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161169 ,		 0.00837329 ,		 1.0 ,		 1.0 ,		 -- ,		 195 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161170 ,		 0.0075485 ,		 1.0 ,		 1.0 ,		 -- ,		 200 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161171 ,		 0.00516764 ,		 1.0 ,		 1.0 ,		 -- ,		 220 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161172 ,		 0.00363213 ,		 1.0 ,		 1.0 ,		 -- ,		 240 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161173 ,		 0.00259634 ,		 1.0 ,		 1.0 ,		 -- ,		 260 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161174 ,		 0.00188808 ,		 1.0 ,		 1.0 ,		 -- ,		 280 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)
161175 ,		 0.00139434 ,		 1.0 ,		 1.0 ,		 -- ,		 300 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->leplep(CTEQ6L1)

161502 ,		 0.0292163 ,		 1.0 ,		 0.438048 ,		 -- ,		 110 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161503 ,		 0.0469361 ,		 1.0 ,		 0.438048 ,		 -- ,		 115 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161504 ,		 0.0415422 ,		 1.0 ,		 0.438048 ,		 -- ,		 120 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161505 ,		 0.0892895 ,		 1.0 ,		 0.438048 ,		 -- ,		 125 ,		 1 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161506 ,		 0.111231 ,		 1.0 ,		 0.438048 ,		 -- ,		 130 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161507 ,		 0.13036 ,		 1.0 ,		 0.438048 ,		 -- ,		 135 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161508 ,		 0.14519 ,		 1.0 ,		 0.438048 ,		 -- ,		 140 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161509 ,		 0.15498 ,		 1.0 ,		 0.438048 ,		 -- ,		 145 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161510 ,		 0.160637 ,		 1.0 ,		 0.438048 ,		 -- ,		 150 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161511 ,		 0.163564 ,		 1.0 ,		 0.438048 ,		 -- ,		 155 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161512 ,		 0.164893 ,		 1.0 ,		 0.438048 ,		 -- ,		 160 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161513 ,		 0.164893 ,		 1.0 ,		 0.438048 ,		 -- ,		 165 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161514 ,		 0.146335 ,		 1.0 ,		 0.438048 ,		 -- ,		 170 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161515 ,		 0.13115 ,		 1.0 ,		 0.438048 ,		 -- ,		 175 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161516 ,		 0.114729 ,		 1.0 ,		 0.438048 ,		 -- ,		 180 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161517 ,		 0.09495 ,		 1.0 ,		 0.438048 ,		 -- ,		 185 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161518 ,		 0.0803292 ,		 1.0 ,		 0.438048 ,		 -- ,		 190 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161519 ,		 0.070507 ,		 1.0 ,		 0.438048 ,		 -- ,		 195 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161520 ,		 0.0629183 ,		 1.0 ,		 0.438048 ,		 -- ,		 200 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161521 ,		 0.0423616 ,		 1.0 ,		 0.438048 ,		 -- ,		 220 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161522 ,		 0.029561 ,		 1.0 ,		 0.438048 ,		 -- ,		 240 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161523 ,		 0.0210539 ,		 1.0 ,		 0.438048 ,		 -- ,		 260 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161524 ,		 0.0152761 ,		 1.0 ,		 0.438048 ,		 -- ,		 280 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)
161525 ,		 0.0112588 ,		 1.0 ,		 0.438048 ,		 -- ,		 300 ,		 2 ,		 Pythia8 ,		 ZH_H->WW->lepjetjet(CTEQ6L1)

161990 ,		 0.027993 ,		 1.0 ,		 0.096 ,		 -- ,		 125 ,		 2 ,		 Pythia8 ,		 ttH->WW_SS_EF(CTEQ6L1)
161991 ,		 0.027993 ,		 1.0 ,		 0.092 ,		 -- ,		 125 ,		 1 ,		 Pythia8 ,		 ttH->WW_3lep_EF(CTEQ6L1)
161992 ,		 0.027993 ,		 1.0 ,		 0.011 ,		 -- ,		 125 ,		 2 ,		 Pythia8 ,		 ttH->WW_4lep(CTEQ6L1)
167070 ,		 0.151489 ,		 1.0 ,		 0.247 ,		 -- ,		 125 ,		 2 ,		 Pythia8 ,		 WH->WW_2lep_EF(CTEQ6L1)
167078 ,		 0.151489 ,		 1.0 ,		 0.03401 ,		 -- ,		 125 ,		 1 ,		 Pythia8 ,		 WH->WW_3lep_EF(CTEQ6L1)
167071 ,		 0.0892895 ,		 1.0 ,		 0.196 ,		 -- ,		 125 ,		 1 ,		 Pythia8 ,		 ZH->WW_2lep_EF(CTEQ6L1)
167072 ,		 0.0892895 ,		 1.0 ,		 0.011 ,		 -- ,		 125 ,		 2 ,		 Pythia8 ,		 ZH->WW_4lep(CTEQ6L1)

161903 ,		 0.440563 ,		 1.0 ,		 0.38669 ,		 -- ,		 125 ,		 2 ,		 PowHeg+Pythia8 ,		 ggF_H->WW->leplep_tauEF(CT10)
161904 ,		 0.574766 ,		 1.0 ,		 0.38805 ,		 -- ,		 130 ,		 2 ,		 PowHeg+Pythia8 ,		 ggF_H->WW->leplep_tauEF(CT10)
161913 ,		 0.0356152 ,		 1.0 ,		 0.38952 ,		 -- ,		 125 ,		 2 ,		 PowHeg+Pythia8 ,		 VBF_H->WW->leplep_tauEF(CT10)
161914 ,		 0.0480615 ,		 1.0 ,		 0.39007 ,		 -- ,		 130 ,		 2 ,		 PowHeg+Pythia8 ,		 VBF_H->WW->leplep_tauEF(CT10)

167110 ,		 0.195806 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_H->WW->leplep_spinCP=0-(CTEQ6L1)
167111 ,		 0.195806 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_H->WW->leplep_spinCP=0+(CTEQ6L1)
167113 ,		 0.195806 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_qq_H->WW->leplep_spinCP=2+(CTEQ6L1)
167114 ,		 0.195806 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_qq_H->WW->leplep_spinCP=2-(CTEQ6L1)
167115 ,		 0.0489515 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_H->WW->tautau_spinCP=0-(CTEQ6L1)
167116 ,		 0.0489515 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_H->WW->tautau_spinCP=0+(CTEQ6L1)
167118 ,		 0.0489515 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_qq_H->WW->tautau_spinCP=2+(CTEQ6L1)
167119 ,		 0.0489515 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_qq_H->WW->tautau_spinCP=2-(CTEQ6L1)
167300 ,		 0.097903 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_H->WW->taulep_spinCP=0-(CTEQ6L1)
167301 ,		 0.097903 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_H->WW->taulep_spinCP=0+(CTEQ6L1)
167303 ,		 0.097903 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_qq_H->WW->taulep_spinCP=2+(CTEQ6L1)
167304 ,		 0.097903 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_qq_H->WW->taulep_spinCP=2-(CTEQ6L1)
167305 ,		 0.097903 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_H->WW->leptau_spinCP=0-(CTEQ6L1)
167306 ,		 0.097903 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_H->WW->leptau_spinCP=0+(CTEQ6L1)
167308 ,		 0.097903 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_qq_H->WW->leptau_spinCP=2+(CTEQ6L1)
167309 ,		 0.097903 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 2 ,		 JHU+Pythia8 ,		 gg_qq_H->WW->leptau_spinCP=2-(CTEQ6L1)

161200 ,		 0.440563 ,		 1.0 ,		 0.89318 ,		 -- ,		 125 ,		 2 ,		 PowHeg+Herwig ,		 ggF_H->WW->leplep(CT10)
161210 ,		 0.0356152 ,		 1.0 ,		 0.89814 ,		 -- ,		 125 ,		 2 ,		 PowHeg+Herwig ,		 VBF_H->WW->leplep(CT10)

161555 ,		 1.2434 ,		 1.0 ,		 0.12730624 ,		 -- ,		 125 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->tautau->leplep(CT10)
161595 ,		 0.1005 ,		 1.0 ,		 0.12730624 ,		 -- ,		 125 ,		 2 ,		 Powheg+Pythia8 ,		 VBF_H->tautau->leplep(CT10)
161566 ,		 1.2434 ,		 1.0 ,		 0.456192 ,		 -- ,		 125 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->tautau->lephad(CT10)
161606 ,		 0.1005 ,		 1.0 ,		 0.456192 ,		 -- ,		 125 ,		 2 ,		 Powheg+Pythia8 ,		 VBF_H->tautau->lephad(CT10)

160152 ,		 0.00116584 ,		 1.0 ,		 1.0 ,		 -- ,		 110 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160153 ,		 0.00208925 ,		 1.0 ,		 1.0 ,		 -- ,		 115 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160154 ,		 0.00348362 ,		 1.0 ,		 1.0 ,		 -- ,		 120 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160155 ,		 0.00531852 ,		 1.0 ,		 1.0 ,		 -- ,		 125 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160156 ,		 0.0073899 ,		 1.0 ,		 1.0 ,		 -- ,		 130 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160157 ,		 0.00939519 ,		 1.0 ,		 1.0 ,		 -- ,		 135 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160158 ,		 0.0109636 ,		 1.0 ,		 1.0 ,		 -- ,		 140 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160159 ,		 0.0118138 ,		 1.0 ,		 1.0 ,		 -- ,		 145 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160160 ,		 0.0115175 ,		 1.0 ,		 1.0 ,		 -- ,		 150 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160161 ,		 0.00961115 ,		 1.0 ,		 1.0 ,		 -- ,		 155 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160162 ,		 0.005083 ,		 1.0 ,		 1.0 ,		 -- ,		 160 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160163 ,		 0.00249019 ,		 1.0 ,		 1.0 ,		 -- ,		 165 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160164 ,		 0.00245097 ,		 1.0 ,		 1.0 ,		 -- ,		 170 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160165 ,		 0.00314358 ,		 1.0 ,		 1.0 ,		 -- ,		 175 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160166 ,		 0.00549576 ,		 1.0 ,		 1.0 ,		 -- ,		 180 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160167 ,		 0.0127422 ,		 1.0 ,		 1.0 ,		 -- ,		 185 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160168 ,		 0.016659 ,		 1.0 ,		 1.0 ,		 -- ,		 190 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160169 ,		 0.0179201 ,		 1.0 ,		 1.0 ,		 -- ,		 195 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160170 ,		 0.0183398 ,		 1.0 ,		 1.0 ,		 -- ,		 200 ,		 1 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160171 ,		 0.0172286 ,		 1.0 ,		 1.0 ,		 -- ,		 220 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160172 ,		 0.0153222 ,		 1.0 ,		 1.0 ,		 -- ,		 240 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160173 ,		 0.0135168 ,		 1.0 ,		 1.0 ,		 -- ,		 260 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160174 ,		 0.0121265 ,		 1.0 ,		 1.0 ,		 -- ,		 280 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160175 ,		 0.0111773 ,		 1.0 ,		 1.0 ,		 -- ,		 300 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160176 ,		 0.0105888 ,		 1.0 ,		 1.0 ,		 -- ,		 320 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160177 ,		 0.0105808 ,		 1.0 ,		 1.0 ,		 -- ,		 340 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160178 ,		 0.010155 ,		 1.0 ,		 1.0 ,		 -- ,		 360 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160179 ,		 0.00914373 ,		 1.0 ,		 1.0 ,		 -- ,		 380 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160180 ,		 0.00797433 ,		 1.0 ,		 1.0 ,		 -- ,		 400 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160181 ,		 0.0068085 ,		 1.0 ,		 1.0 ,		 -- ,		 420 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160182 ,		 0.00574992 ,		 1.0 ,		 1.0 ,		 -- ,		 440 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160183 ,		 0.00483131 ,		 1.0 ,		 1.0 ,		 -- ,		 460 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160184 ,		 0.00404494 ,		 1.0 ,		 1.0 ,		 -- ,		 480 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160185 ,		 0.00339995 ,		 1.0 ,		 1.0 ,		 -- ,		 500 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160186 ,		 0.00285423 ,		 1.0 ,		 1.0 ,		 -- ,		 520 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160187 ,		 0.0023976 ,		 1.0 ,		 1.0 ,		 -- ,		 540 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160188 ,		 0.00201678 ,		 1.0 ,		 1.0 ,		 -- ,		 560 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160189 ,		 0.00170647 ,		 1.0 ,		 1.0 ,		 -- ,		 580 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)
160190 ,		 0.00144871 ,		 1.0 ,		 1.0 ,		 -- ,		 600 ,		 2 ,		 Powheg+Pythia8 ,		 ggF_H->ZZ->4leptons(CT10)

161630 ,		 0.119812 ,		 1.0 ,		 0.123904 ,		 -- ,		 100 ,		 2 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161631 ,		 0.101471 ,		 1.0 ,		 0.123904 ,		 -- ,		 105 ,		 2 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161632 ,		 0.0851445 ,		 1.0 ,		 0.123904 ,		 -- ,		 110 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161633 ,		 0.0702363 ,		 1.0 ,		 0.123904 ,		 -- ,		 115 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161634 ,		 0.0566861 ,		 1.0 ,		 0.123904 ,		 -- ,		 120 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161635 ,		 0.0445307 ,		 1.0 ,		 0.123904 ,		 -- ,		 125 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161636 ,		 0.033621 ,		 1.0 ,		 0.123904 ,		 -- ,		 130 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161637 ,		 0.0243178 ,		 1.0 ,		 0.123904 ,		 -- ,		 135 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161638 ,		 0.0167834 ,		 1.0 ,		 0.123904 ,		 -- ,		 140 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161639 ,		 0.0110038 ,		 1.0 ,		 0.123904 ,		 -- ,		 145 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)
161640 ,		 0.00663584 ,		 1.0 ,		 0.123904 ,		 -- ,		 150 ,		 1 ,		 Pythia8 ,		 WH_H->tautau->leplep(CTEQ6L1)

161670 ,		 0.0670846 ,		 1.0 ,		 0.123904 ,		 -- ,		 100 ,		 2 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161671 ,		 0.0573697 ,		 1.0 ,		 0.123904 ,		 -- ,		 105 ,		 2 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161672 ,		 0.0486938 ,		 1.0 ,		 0.123904 ,		 -- ,		 110 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161673 ,		 0.0406136 ,		 1.0 ,		 0.123904 ,		 -- ,		 115 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161674 ,		 0.0331584 ,		 1.0 ,		 0.123904 ,		 -- ,		 120 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161675 ,		 0.026247 ,		 1.0 ,		 0.123904 ,		 -- ,		 125 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161676 ,		 0.0200069 ,		 1.0 ,		 0.123904 ,		 -- ,		 130 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161677 ,		 0.0146329 ,		 1.0 ,		 0.123904 ,		 -- ,		 135 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161678 ,		 0.010201 ,		 1.0 ,		 0.123904 ,		 -- ,		 140 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161679 ,		 0.00674163 ,		 1.0 ,		 0.123904 ,		 -- ,		 145 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
161680 ,		 0.00410824 ,		 1.0 ,		 0.123904 ,		 -- ,		 150 ,		 1 ,		 Pythia8 ,		 ZH_H->tautau->leplep(CTEQ6L1)
