SampleID , xsection , kfactor , filtereff , uncertainty , mh , generator , process , simulation
# Units on xsection in this file are in nb, not the default pb!  You MUST specify this correctly in your analyze step.

# This file contains a list of DSIDs and their cross section and serves as a comprehensive example.
# If you happen to find a mistake in this file, please report it, because a version of this file
# is used for the HWW analysis.

###################################################################################################################################################################
###################################################################################################################################################################
# 																		signal 																					  #
###################################################################################################################################################################
###################################################################################################################################################################

302164, 1.04976E-04, 1, 1, --, 4500, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m4500, OFLCOND-MC15c-SDR-09
302165, 1.04976E-04, 1, 1, --, 5000, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m5000, OFLCOND-MC15c-SDR-09

# HVT VBF

307769, 1.04976E-04, 1, 1 --, 300, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm300, OFLCOND-MC15c-SDR-09
307770, 1.04976E-04, 1, 1 --, 350, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm350, OFLCOND-MC15c-SDR-09
307771, 1.04976E-04, 1, 1 --, 400, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm400, OFLCOND-MC15c-SDR-09
307772, 1.04976E-04, 1, 1 --, 450, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm450, OFLCOND-MC15c-SDR-09
307773, 1.04976E-04, 1, 1 --, 500, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm500, OFLCOND-MC15c-SDR-09
307774, 1.04976E-04, 1, 1 --, 600, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm600, OFLCOND-MC15c-SDR-09
307775, 1.04976E-04, 1, 1 --, 700, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm700, OFLCOND-MC15c-SDR-09
307776, 1.04976E-04, 1, 1 --, 800, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm800, OFLCOND-MC15c-SDR-09
307777, 1.04976E-04, 1, 1 --, 900, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm900, OFLCOND-MC15c-SDR-09
307778, 1.04976E-04, 1, 1 --, 1000, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_HVTVBFWWlvlvm1000, OFLCOND-MC15c-SDR-09

# RS Graviton

303249, 1.04976E-04, 1, 1, --, 600, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_WW_lvlv_c10_m0600, OFLCOND-MC15c-SDR-09
303250, 1.04976E-04, 1, 1, --, 800, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_WW_lvlv_c10_m0800, OFLCOND-MC15c-SDR-09
303251, 1.04976E-04, 1, 1, --, 1000, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_WW_lvlv_c10_m1000, OFLCOND-MC15c-SDR-09
303252, 1.04976E-04, 1, 1, --, 1200, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_WW_lvlv_c10_m1200, OFLCOND-MC15c-SDR-09
303253, 1.04976E-04, 1, 1, --, 1400, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_WW_lvlv_c10_m1400, OFLCOND-MC15c-SDR-09
303254, 1.04976E-04, 1, 1, --, 1600, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_WW_lvlv_c10_m1600, OFLCOND-MC15c-SDR-09
303255, 1.04976E-04, 1, 1, --, 1800, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_WW_lvlv_c10_m1800, OFLCOND-MC15c-SDR-09
303256, 1.04976E-04, 1, 1, --, 2000, MadGraph+Pythia8+EvtGen, MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_WW_lvlv_c10_m2000, OFLCOND-MC15c-SDR-09

# GM VBF

307779, 1.04976E-04, 1, 1 --, 200, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm200, OFLCOND-MC15c-SDR-09
307780, 1.04976E-04, 1, 1 --, 250, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm250, OFLCOND-MC15c-SDR-09
307781, 1.04976E-04, 1, 1 --, 300, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm300, OFLCOND-MC15c-SDR-09
307782, 1.04976E-04, 1, 1 --, 350, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm350, OFLCOND-MC15c-SDR-09
307783, 1.04976E-04, 1, 1 --, 400, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm400, OFLCOND-MC15c-SDR-09
307784, 1.04976E-04, 1, 1 --, 450, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm450, OFLCOND-MC15c-SDR-09
307785, 1.04976E-04, 1, 1 --, 500, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm500, OFLCOND-MC15c-SDR-09
307786, 1.04976E-04, 1, 1 --, 600, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm600, OFLCOND-MC15c-SDR-09
307787, 1.04976E-04, 1, 1 --, 700, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm700, OFLCOND-MC15c-SDR-09
307788, 1.04976E-04, 1, 1 --, 800, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm800, OFLCOND-MC15c-SDR-09
307789, 1.04976E-04, 1, 1 --, 900, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm900, OFLCOND-MC15c-SDR-09
307790, 1.04976E-04, 1, 1 --, 1000, MadGraph+Pythia8+EvtGen, MGPy8EG_NNPDF30LO_A14NNPDF23LO_GMVBFWWlvlvm1000, OFLCOND-MC15c-SDR-09

# Spin2 VBF

307998, 1.04976E-04, 1, 1 --, 200, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm200, OFLCOND-MC15c-SDR-09
307999, 1.04976E-04, 1, 1 --, 250, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm250, OFLCOND-MC15c-SDR-09
308000, 1.04976E-04, 1, 1 --, 300, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm300, OFLCOND-MC15c-SDR-09
308001, 1.04976E-04, 1, 1 --, 350, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm350, OFLCOND-MC15c-SDR-09
308002, 1.04976E-04, 1, 1 --, 400, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm400, OFLCOND-MC15c-SDR-09
308003, 1.04976E-04, 1, 1 --, 450, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm450, OFLCOND-MC15c-SDR-09
308004, 1.04976E-04, 1, 1 --, 500, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm500, OFLCOND-MC15c-SDR-09
308005, 1.04976E-04, 1, 1 --, 600, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm600, OFLCOND-MC15c-SDR-09
308006, 1.04976E-04, 1, 1 --, 700, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm700, OFLCOND-MC15c-SDR-09
308007, 1.04976E-04, 1, 1 --, 800, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm800, OFLCOND-MC15c-SDR-09
308008, 1.04976E-04, 1, 1 --, 900, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm900, OFLCOND-MC15c-SDR-09
308009, 1.04976E-04, 1, 1 --, 1000, VBFNLO+Pythia8+EvtGen, VBFNLOPy8EG_NNPDF30LO_A14NNPDF23LO_Spin2VBFWWlvlvm1000, OFLCOND-MC15c-SDR-09

# Radion

310135, 3.595e-13, 1.0, 1, --, 300, EvtGen(v1.6.0), MGPy8EG_A14N23LO_GGF_radion_WW_lvlv_kl35L3_m0300, OFLCOND-MC16-SDR-16
310136, 2.771e-14, 1.0, 1, --, 700, EvtGen(v1.6.0), MGPy8EG_A14N23LO_GGF_radion_WW_lvlv_kl35L3_m0700, OFLCOND-MC16-SDR-16
310137, 8.729e-15, 1.0, 1, --, 1000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_GGF_radion_WW_lvlv_kl35L3_m1000, OFLCOND-MC16-SDR-16
310138, 5.66e-16, 1.0, 1, --, 2000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_GGF_radion_WW_lvlv_kl35L3_m2000, OFLCOND-MC16-SDR-16
310139, 6.043e-17, 1.0, 1, --, 3000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_GGF_radion_WW_lvlv_kl35L3_m3000, OFLCOND-MC16-SDR-16
310140, 7.846e-18, 1.0, 1, --, 4000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_GGF_radion_WW_lvlv_kl35L3_m4000, OFLCOND-MC16-SDR-16
310141, 1.089e-18, 1.0, 1, --, 5000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_GGF_radion_WW_lvlv_kl35L3_m5000, OFLCOND-MC16-SDR-16
310142, 2.315e-19, 1.0, 1, --, 6000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_GGF_radion_WW_lvlv_kl35L3_m6000, OFLCOND-MC16-SDR-16
310143, 4.594e-24, 1.0, 1, --, 300, EvtGen(v1.6.0), MGPy8EG_A14N23LO_VBF_radion_WW_lvlv_kl35L3_m0300, OFLCOND-MC16-SDR-16
310144, 6.921e-25, 1.0, 1, --, 700, EvtGen(v1.6.0), MGPy8EG_A14N23LO_VBF_radion_WW_lvlv_kl35L3_m0700, OFLCOND-MC16-SDR-16
310145, 2.74e-25, 1.0, 1, --, 1000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_VBF_radion_WW_lvlv_kl35L3_m1000, OFLCOND-MC16-SDR-16
310146, 2.467e-26, 1.0, 1, --, 2000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_VBF_radion_WW_lvlv_kl35L3_m2000, OFLCOND-MC16-SDR-16
310147, 2.922e-27, 1.0, 1, --, 3000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_VBF_radion_WW_lvlv_kl35L3_m3000, OFLCOND-MC16-SDR-16
310148, 4.02e-28, 1.0, 1, --, 4000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_VBF_radion_WW_lvlv_kl35L3_m4000, OFLCOND-MC16-SDR-16
310149, 5.8e-29, 1.0, 1, --, 5000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_VBF_radion_WW_lvlv_kl35L3_m5000, OFLCOND-MC16-SDR-16
310150, 1.2e-29, 1.0, 1, --, 6000, EvtGen(v1.6.0), MGPy8EG_A14N23LO_VBF_radion_WW_lvlv_kl35L3_m6000, OFLCOND-MC16-SDR-16

# ttH
342299, 5.085E-04, 1, 1 --, 125, aMcAtNlo+Herwigpp+EvtGen, aMcAtNloHerwigppEvtGen_UEEE5_CTEQ6L1_CT10ME_ttH125_inc, DUMMY
343365, 5.343E-05, 1, 1 --, 125, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14_NNPDF23_NNPDF30ME_ttH125_dilep, DUMMY








###################################################################################################################################################################
###################################################################################################################################################################
# 																		background 																				  #
###################################################################################################################################################################
###################################################################################################################################################################








## Diboson Powheg ##
361600, 1.0637E-02, 1.1150E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WWlvlv, OFLCOND-RUN12-SDR-31
361601, 4.5108E-03, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZlvll_mll4, OFLCOND-RUN12-SDR-31
361602, 2.778E-03,  1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZlvvv_mll4, OFLCOND-RUN12-SDR-31
361603, 1.2689E-03, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZllll_mll4, OFLCOND-RUN12-SDR-31
361604, 9.2318E-04, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZvvll_mll4, OFLCOND-RUN12-SDR-31
361605, 5.4886E-04, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZvvvv_mll4, OFLCOND-RUN12-SDR-31
361606, 4.4176E-02, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WWlvqq, OFLCOND-RUN12-SDR-31
361607, 3.2881E-03, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZqqll_mll20, OFLCOND-RUN12-SDR-31
361608, 5.7746E-03, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZqqvv, OFLCOND-RUN12-SDR-31
361609, 1.0095E-02, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZlvqq_mqq20, OFLCOND-RUN12-SDR-31
361610, 2.2763E-03, 1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZqqll_mqq20mll20, OFLCOND-RUN12-SDR-31
361611, 3.944E-03,  1.0000E+00, 1.0000E+00, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZvvqq_mqq20, OFLCOND-RUN12-SDR-31

## Diboson Powheg Herwig++
361591, 1.0631E-02, 1.1150E+00, 1.0000E+00, --, 125, Powheg+Herwigpp+EvtGen, PhHppEG_AU2CT10_WlnuWlnu, OFLCOND-RUN12-SDR-31

## Diboson Powheg VBF_Filter##
343482, 1.0631E-02, 1.1150E+00, 7.2600E-03, --, 125, Powheg+Pythia8+EvtGen, PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WWlvlv_highMjj, OFLCOND-RUN12-SDR-31

## Diboson Sherpa 2.2.2
364261, 1.5763E-03, 1.0, 0.19791, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllv_3lepfilter, DUMMY
364254, 0.012501, 1.0000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_llvv,  DUMMY
364253, 4.579E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllv, DUMMY
364255, 3.2344E-03, 1.0, 1.0, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_lvvv, OFLCOND-MC16-SDR-16

364283, 1.0545E-05, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllljj_EW6, OFLCOND-MC16-SDR-16
364288, 1.4555E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_llll_lowMllPtComplement, DUMMY
364289, 2.9664E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllv_lowMllPtComplement, DUMMY
364290, 0.17337E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_llvv_lowMllPtComplement, DUMMY
364284, 4.7168E-05, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllvjj_EW6, DUMMY


## Diboson Sherpa 2.2.2 systematics
364256, 1.2774E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_llll_CKKW15, DUMMY
364257, 1.2104E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_llll_CKKW30, DUMMY
364258, 1.2659E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_llll_QSF025, DUMMY
364259, 1.2366E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_llll_QSF4,   DUMMY
364260, 1.247E-03,  1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_llll_CSSKIN, DUMMY

364275, 4.6389E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllv_CKKW15, DUMMY
364276, 4.4185E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllv_CKKW30, DUMMY
364277, 4.6872E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllv_QSF025, DUMMY
364278, 4.4828E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllv_QSF4,   DUMMY
364279, 4.5529E-03, 1.0, 1.0, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_lllv_CSSKIN, DUMMY

## Diboson Sherpa 2.2.1
363490, 1.2557E-03 , 1.0000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_221_NNPDF30NNLO_llll, OFLCOND-MC15c-SDR-09
363491, 4.5877E-03 , 1.0000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_221_NNPDF30NNLO_lllv, OFLCOND-MC15c-SDR-09
363492, 1.2465E-02 , 1.0000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_221_NNPDF30NNLO_llvv, OFLCOND-MC15c-SDR-09
363493, 3.2274E-03 , 1.0000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_221_NNPDF30NNLO_lvvv, OFLCOND-MC15c-SDR-09
363494, 6.01545E-04, 1.0000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_221_NNPDF30NNLO_vvvv, OFLCOND-MC15c-SDR-09
344791, 1.5715E-03,  1.0000E+00, 0.19982E+00, --, 125, Sherpa, Sherpa_221_NNPDF30NNLO_lllv, OFLCOND-MC15c-SDR-09

363358, 3.4328E-03, 1.0000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_221_NNPDF30NNLO_WqqZll, OFLCOND-MC16-SDR-25

## Diboson Sherpa ##
343478,	0.65113E-03,0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvSFMinus, DUMMY
343479,	1.3238E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvOFMinus, DUMMY
343480,	0.92949E-03,0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvSFPlus, DUMMY
343481,	1.8906E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvOFPlus, DUMMY

364250, 1.252E-03, 1, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_llll, OFLCOND-MC16-SDR-16
#################################################
# 2019/01/16, MB: Comment out duplicate 364253? #
#################################################
# 364253, 4.5765E-03, 1, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_lllv, OFLCOND-MC16-SDR-16
364286, 2.521E-05, 1, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_llvvjj_ss_EW4, OFLCOND-MC16-SDR-16
364285, 1.1634E-04, 1, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_llvvjj_EW6, OFLCOND-MC16-SDR-16
364287, 4.0864E-05, 1, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_llvvjj_ss_EW6, OFLCOND-MC16-SDR-16
#################################################
# 2019/01/16, MB: Comment out duplicate 364289? #
#################################################
# 364289, 2.9708E-03, 1, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_lllv_lowMllPtComplement, OFLCOND-MC16-SDR-16

345705, 9.9577E-06, 1.7, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_ggllll_0M4l130, OFLCOND-MC16-SDR-16
345706, 1.0163E-05, 1.7, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_ggllll_130M4l, OFLCOND-MC16-SDR-16

345720, 2.0524E-04, 2.3, 1, --, 125, Sherpa, Sherpa_222_NNPDF30NNLO_ggllvvWWNoHiggs, OFLCOND-MC16-SDR-16
345716, 1.219E-04, 1, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_ggllvvIntNoHiggs, OFLCOND-MC16-SDR-16
345725, 6.9747E-06, 1, 1, --, 125, Sherpa(v2.2.2), Sherpa_222_NNPDF30NNLO_ggllvvZZNoHiggs, OFLCOND-MC16-SDR-16

361063, 1.2583E-02, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_llll, OFLCOND-RUN12-SDR-31
361064, 1.8446E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvSFMinus, OFLCOND-RUN12-SDR-31
361065, 3.6235E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvOFMinus, OFLCOND-RUN12-SDR-31
361066, 2.5656E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvSFPlus, OFLCOND-RUN12-SDR-31
361067, 5.0169E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvOFPlus, OFLCOND-RUN12-SDR-31

361068, 1.4022E-02, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_llvv, OFLCOND-RUN12-SDR-31
361069, 2.5765E-05, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_llvvjj_ss_EW4, OFLCOND-RUN12-SDR-31
361070, 4.3375E-05, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_llvvjj_ss_EW6, OFLCOND-RUN12-SDR-31

361071, 4.2017E-05, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvjj_EW6, OFLCOND-RUN12-SDR-31
361071, 4.2017E-05, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllvjj_EW6, OFLCOND-RUN12-SDR-31
361072, 3.1496E-05, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_lllljj_EW6, OFLCOND-RUN12-SDR-31
361073, 2.0931E-05, 1.5470E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllll, OFLCOND-RUN12-SDR-31
361074, 1.6161E-05, 1.5470E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllll_M4l100, OFLCOND-RUN12-SDR-31
361075, 1.1826E-05, 1.5470E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllllNoHiggs, OFLCOND-RUN12-SDR-31
361076, 6.2720E-06, 1.5470E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllllOnlyHiggs, OFLCOND-RUN12-SDR-31

361075, 0.011164E-03,  0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllllNoHiggs.evgen.EVNT.e3911, DUMMY
361076, 0.0061318E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllllOnlyHiggs.evgen.EVNT.e3911, DUMMY

361077, 8.5492E-04, 1.5470E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllvv, OFLCOND-RUN12-SDR-31
361078, 3.7630E-04, 2.3000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllvvNoHiggs, OFLCOND-RUN12-SDR-31
361079, 5.3739E-04, 1.5470E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_ggllvvOnlyHiggs, OFLCOND-RUN12-SDR-31

361081, 2.5995E-02, 1.7000E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_WplvWmqq, OFLCOND-RUN12-SDR-31(DEPRECATED)
361082, 2.5974E-02, 1.7000E+00, 1.0169E+00, --, 125, Sherpa, Sherpa_CT10_WpqqWmlv, OFLCOND-RUN12-SDR-31(DEPRECATED)
361083, 1.2543E-02, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_WlvZqq, OFLCOND-RUN12-SDR-31(DEPRECATED)
361084, 3.7583E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_WqqZll, OFLCOND-RUN12-SDR-31(DEPRECATED)
361085, 7.4151E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_WqqZvv, OFLCOND-RUN12-SDR-31(DEPRECATED)
361086, 1.6590E-02, 0.9100E+00, 1.4253E-01, --, 125, Sherpa, Sherpa_CT10_ZqqZll, OFLCOND-RUN12-SDR-31(DEPRECATED)
361087, 1.6492E-02, 0.9100E+00, 2.8096E-01, --, 125, Sherpa, Sherpa_CT10_ZqqZvv, OFLCOND-RUN12-SDR-31(DEPRECATED)

361091, 2.4885E-02, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_WplvWmqq_SHv21_improved, OFLCOND-RUN12-SDR-31
361092, 2.4857E-02, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_WpqqWmlv_SHv21_improved, OFLCOND-RUN12-SDR-31
361093, 1.1494E-02, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_WlvZqq_SHv21_improved, OFLCOND-RUN12-SDR-31
361094, 3.4234E-03, 0.9100E+00, 1.0000E+00, --, 125, Sherpa, Sherpa_CT10_WqqZll_SHv21_improved, OFLCOND-RUN12-SDR-31
